"CC_TRANSACTION_NUM_PK","CC_TRANSACTION_CHAR_PK","CC_TRANSACTION_CDATE","CREDITCARD_NUM","TRANSACTION_DATE","TRANSACTION_TYPE","TRANSACTION_AMOUNT"
2488,"4240019A2EF35836E055000000000001",26-NOV-16 18:22:31,"6375706273192641",23-NOV-16 05.12.22.153000000 PM,"Authorization with Auto Capture",169.56
2489,"4240019A2EF45836E055000000000001",26-NOV-16 18:22:31,"4026641140915329",12-OCT-16 12.08.33.117000000 PM,"Authorization with Auto Capture",166.84
2490,"4240019A2EF55836E055000000000001",26-NOV-16 18:22:31,"6304969959956192",04-OCT-16 06.45.28.720000000 AM,"Authorization with Auto Capture",61.71
2491,"4240019A2EF65836E055000000000001",26-NOV-16 18:22:31,"5018810338717869",21-OCT-16 02.21.38.636000000 AM,"Authorization with Auto Capture",49.56
2492,"4240019A2EF75836E055000000000001",26-NOV-16 18:22:31,"6376519886727692",25-OCT-16 08.05.44.525000000 AM,"Authorization with Auto Capture",70.49
2493,"4240019A2EF85836E055000000000001",26-NOV-16 18:22:31,"3528348472590209",05-NOV-16 10.37.02.944000000 PM,"Authorization with Auto Capture",1573.08
2494,"4240019A2EF95836E055000000000001",26-NOV-16 18:22:31,"921280877",13-OCT-16 12.43.07.388000000 PM,"Authorization with Auto Capture",88.07
2495,"4240019A2EFA5836E055000000000001",26-NOV-16 18:22:31,"4903781343024875",13-NOV-16 01.04.20.785000000 PM,"Authorization with Auto Capture",128.75
2496,"4240019A2EFB5836E055000000000001",26-NOV-16 18:22:31,"30055705544720",08-NOV-16 02.21.12.312000000 PM,"Authorization with Auto Capture",2020.2
2497,"4240019A2EFC5836E055000000000001",26-NOV-16 18:22:31,"6011227485263903",23-NOV-16 05.52.50.850000000 PM,"Authorization with Auto Capture",50.9
2498,"4240019A2EFD5836E055000000000001",26-NOV-16 18:22:31,"5101868625558801",10-OCT-16 05.54.22.527000000 AM,"Authorization with Auto Capture",1674.31
2499,"4240019A2EFE5836E055000000000001",26-NOV-16 18:22:31,"3528142077575182",04-OCT-16 02.50.10.250000000 AM,"Authorization with Auto Capture",140.32
2500,"4240019A2EFF5836E055000000000001",26-NOV-16 18:22:31,"4026297238382168",17-NOV-16 12.49.25.137000000 PM,"Authorization with Auto Capture",1240.6
2501,"4240019A2F005836E055000000000001",26-NOV-16 18:22:31,"30054141268787",19-NOV-16 02.55.04.725000000 PM,"Authorization with Auto Capture",491.45
2502,"4240019A2F015836E055000000000001",26-NOV-16 18:22:31,"201452685981326",10-OCT-16 08.56.28.993000000 AM,"Authorization with Auto Capture",132.13
2503,"4240019A2F025836E055000000000001",26-NOV-16 18:22:31,"6334136662643848",11-NOV-16 10.06.14.232000000 PM,"Authorization with Auto Capture",526.27
2504,"4240019A2F035836E055000000000001",26-NOV-16 18:22:31,"30017825724515",06-NOV-16 10.51.36.945000000 PM,"Authorization with Auto Capture",88.96
2505,"4240019A2F045836E055000000000001",26-NOV-16 18:22:31,"5610163452181389",13-NOV-16 06.24.52.684000000 AM,"Authorization with Auto Capture",151.31
2506,"4240019A2F055836E055000000000001",26-NOV-16 18:22:31,"4903566084066982",11-NOV-16 02.14.27.846000000 AM,"Authorization with Auto Capture",41.6
2507,"4240019A2F065836E055000000000001",26-NOV-16 18:22:31,"5610025858415175",08-NOV-16 07.35.52.742000000 PM,"Authorization with Auto Capture",2063.52
2508,"4240019A2F075836E055000000000001",26-NOV-16 18:22:31,"6011907723045802",06-NOV-16 09.21.34.618000000 PM,"Authorization with Auto Capture",125.41
2509,"4240019A2F085836E055000000000001",26-NOV-16 18:22:31,"5018830993736114",23-NOV-16 04.33.21.959000000 AM,"Offline Sale",57.85
2510,"4240019A2F095836E055000000000001",26-NOV-16 18:22:31,"36966326256671",18-NOV-16 12.05.37.730000000 AM,"Authorization with Auto Capture",110.92
2511,"4240019A2F0A5836E055000000000001",26-NOV-16 18:22:31,"6723525",17-NOV-16 07.28.43.236000000 AM,"Authorization with Auto Capture",142.98
2512,"4240019A2F0B5836E055000000000001",26-NOV-16 18:22:31,"6378410498739563",30-OCT-16 04.54.57.984000000 PM,"Authorization with Auto Capture",156.59
2513,"4240019A2F0C5836E055000000000001",26-NOV-16 18:22:31,"30081425875528",02-NOV-16 09.01.29.440000000 PM,"Authorization with Auto Capture",566.66
2514,"4240019A2F0D5836E055000000000001",26-NOV-16 18:22:31,"4026363246720934",11-NOV-16 02.17.45.464000000 PM,"Authorization with Auto Capture",128.89
2515,"4240019A2F0E5836E055000000000001",26-NOV-16 18:22:31,"30065347182401",04-OCT-16 01.11.57.807000000 PM,"Authorization with Auto Capture",154.74
2516,"4240019A2F0F5836E055000000000001",26-NOV-16 18:22:31,"5018112364858184",03-NOV-16 02.20.16.921000000 AM,"Authorization with Auto Capture",108.04
2517,"4240019A2F105836E055000000000001",26-NOV-16 18:22:31,"6374613425305848",26-OCT-16 07.16.05.896000000 AM,"Authorization with Auto Capture",1843.24
2518,"4240019A2F115836E055000000000001",26-NOV-16 18:22:31,"5018548111423321",13-NOV-16 05.48.51.115000000 AM,"Authorization with Auto Capture",151.65
2519,"4240019A2F125836E055000000000001",26-NOV-16 18:22:31,"6334543420002080",15-OCT-16 11.38.44.670000000 AM,"Authorization with Auto Capture",828.45
2520,"4240019A2F135836E055000000000001",26-NOV-16 18:22:31,"6244613849630985",06-OCT-16 02.41.16.244000000 AM,"Authorization with Auto Capture",166.47
2521,"4240019A2F145836E055000000000001",26-NOV-16 18:22:31,"30019418153228",08-NOV-16 01.57.43.286000000 PM,"Authorization with Auto Capture",140.55
2522,"4240019A2F155836E055000000000001",26-NOV-16 18:22:31,"3528365308122258",10-OCT-16 08.58.00.261000000 AM,"Authorization Only",108.47
2523,"4240019A2F165836E055000000000001",26-NOV-16 18:22:31,"5115183930375643",09-OCT-16 05.23.51.909000000 AM,"Authorization with Auto Capture",151.75
2524,"4240019A2F175836E055000000000001",26-NOV-16 18:22:31,"5610252678791459",11-OCT-16 10.27.02.854000000 PM,"Authorization Only",93.71
2525,"4240019A2F185836E055000000000001",26-NOV-16 18:22:31,"3528553826747425",04-NOV-16 06.02.58.503000000 PM,"Authorization with Auto Capture",118.44
2526,"4240019A2F195836E055000000000001",26-NOV-16 18:22:31,"6334337228928467",13-OCT-16 08.33.17.556000000 AM,"Authorization with Auto Capture",127.31
2527,"4240019A2F1A5836E055000000000001",26-NOV-16 18:22:31,"5610013892968786",17-NOV-16 04.09.54.664000000 PM,"Authorization with Auto Capture",29.63
2528,"4240019A2F1B5836E055000000000001",26-NOV-16 18:22:31,"5018686153782688",22-OCT-16 11.12.27.819000000 AM,"Credit",130.08
2529,"4240019A2F1C5836E055000000000001",26-NOV-16 18:22:31,"6011215221949494",29-OCT-16 07.47.06.125000000 AM,"Authorization with Auto Capture",94.31
2530,"4240019A2F1D5836E055000000000001",26-NOV-16 18:22:31,"30092719945832",05-OCT-16 09.13.35.847000000 PM,"Authorization with Auto Capture",34.24
2531,"4240019A2F1E5836E055000000000001",26-NOV-16 18:22:31,"6011065453755863",10-OCT-16 12.13.38.728000000 PM,"Authorization with Auto Capture",1755.35
2532,"4240019A2F1F5836E055000000000001",26-NOV-16 18:22:31,"5018164515327719",26-OCT-16 04.55.29.519000000 AM,"Authorization with Auto Capture",106.69
2533,"4240019A2F205836E055000000000001",26-NOV-16 18:22:31,"6370735946482147",03-NOV-16 09.34.32.270000000 PM,"Authorization with Auto Capture",43.85
2534,"4240019A2F215836E055000000000001",26-NOV-16 18:22:31,"3528220780437341",31-OCT-16 07.03.15.443000000 PM,"Authorization with Auto Capture",59.52
2535,"4240019A2F225836E055000000000001",26-NOV-16 18:22:31,"6011577472841738",16-OCT-16 10.53.01.232000000 PM,"Authorization with Auto Capture",66.46
2536,"4240019A2F235836E055000000000001",26-NOV-16 18:22:31,"4903151204490630",20-NOV-16 09.49.29.557000000 PM,"Credit",33.92
2537,"4240019A2F245836E055000000000001",26-NOV-16 18:22:31,"3528638835120486",20-NOV-16 08.13.08.901000000 PM,"Authorization with Auto Capture",130.02
2538,"4240019A2F255836E055000000000001",26-NOV-16 18:22:31,"3441231010346",19-OCT-16 11.22.55.382000000 AM,"Authorization with Auto Capture",107.44
2539,"4240019A2F265836E055000000000001",26-NOV-16 18:22:31,"341769706507385",06-NOV-16 05.09.28.315000000 AM,"Capture Only",147.09
2540,"4240019A2F275836E055000000000001",26-NOV-16 18:22:31,"6376585645511146",02-OCT-16 03.04.56.389000000 PM,"Authorization with Auto Capture",1470.01
2541,"4240019A2F285836E055000000000001",26-NOV-16 18:22:31,"36768248506552",07-NOV-16 01.10.35.930000000 PM,"Authorization Only",136.03
2542,"4240019A2F295836E055000000000001",26-NOV-16 18:22:31,"4903873186021237",02-OCT-16 03.01.35.220000000 PM,"Authorization with Auto Capture",75.76
2543,"4240019A2F2A5836E055000000000001",26-NOV-16 18:22:31,"30018221820743",22-OCT-16 04.51.29.177000000 PM,"Authorization with Auto Capture",15.14
2544,"4240019A2F2B5836E055000000000001",26-NOV-16 18:22:31,"4026623224273879",03-OCT-16 10.57.03.667000000 AM,"Authorization with Auto Capture",44.97
2545,"4240019A2F2C5836E055000000000001",26-NOV-16 18:22:31,"5401957682536438",13-NOV-16 08.11.08.871000000 PM,"Authorization with Auto Capture",38.05
2546,"4240019A2F2D5836E055000000000001",26-NOV-16 18:22:31,"3528675388600671",03-NOV-16 02.50.02.961000000 PM,"Authorization with Auto Capture",136.75
2547,"4240019A2F2E5836E055000000000001",26-NOV-16 18:22:31,"5018531253338688",19-NOV-16 12.32.14.624000000 PM,"Authorization Only",119.65
2548,"4240019A2F2F5836E055000000000001",26-NOV-16 18:22:31,"30012381592267",24-NOV-16 02.39.14.171000000 AM,"Authorization with Auto Capture",152.11
2549,"4240019A2F305836E055000000000001",26-NOV-16 18:22:31,"6268468494138877",23-OCT-16 12.37.35.992000000 PM,"Authorization with Auto Capture",137.38
2550,"4240019A2F315836E055000000000001",26-NOV-16 18:22:31,"6304596084105578",23-NOV-16 12.39.17.164000000 PM,"Authorization with Auto Capture",31.84
2551,"4240019A2F325836E055000000000001",26-NOV-16 18:22:31,"6265381226618167",02-NOV-16 10.38.52.639000000 AM,"Authorization with Auto Capture",37.45
2552,"4240019A2F335836E055000000000001",26-NOV-16 18:22:31,"4903477648641777",05-OCT-16 02.46.10.426000000 AM,"Authorization with Auto Capture",143.27
2553,"4240019A2F345836E055000000000001",26-NOV-16 18:22:31,"5189327012914157",26-OCT-16 01.51.54.689000000 AM,"Authorization with Auto Capture",2246.64
2554,"4240019A2F355836E055000000000001",26-NOV-16 18:22:31,"5610761516317695",15-NOV-16 02.35.30.565000000 AM,"Authorization with Auto Capture",92.38
2555,"4240019A2F365836E055000000000001",26-NOV-16 18:22:31,"5491611536775363",12-NOV-16 07.47.45.371000000 AM,"Authorization with Auto Capture",51.08
2556,"4240019A2F375836E055000000000001",26-NOV-16 18:22:31,"30045470438244",04-OCT-16 10.23.07.832000000 AM,"Authorization with Auto Capture",124.7
2557,"4240019A2F385836E055000000000001",26-NOV-16 18:22:31,"6374043285665364",05-NOV-16 10.43.33.997000000 PM,"Authorization with Auto Capture",102.93
2558,"4240019A2F395836E055000000000001",26-NOV-16 18:22:31,"4903315127116250",10-NOV-16 07.39.06.881000000 AM,"Authorization with Auto Capture",1354.5
2559,"4240019A2F3A5836E055000000000001",26-NOV-16 18:22:31,"3528312810655747",16-NOV-16 02.59.38.286000000 AM,"Authorization Only",41.7
2560,"4240019A2F3B5836E055000000000001",26-NOV-16 18:22:31,"3528427167878889",21-OCT-16 05.55.25.567000000 AM,"Authorization with Auto Capture",143.6
2561,"4240019A2F3C5836E055000000000001",26-NOV-16 18:22:31,"6238399094496219",02-NOV-16 07.33.30.407000000 PM,"Authorization with Auto Capture",52.9
2562,"4240019A2F3D5836E055000000000001",26-NOV-16 18:22:31,"6334545547254716",19-OCT-16 04.24.44.561000000 AM,"Capture Only",59.23
2563,"4240019A2F3E5836E055000000000001",26-NOV-16 18:22:31,"6334604891608830",13-OCT-16 06.12.56.884000000 PM,"Authorization with Auto Capture",2376.74
2564,"4240019A2F3F5836E055000000000001",26-NOV-16 18:22:31,"201438451545393",13-OCT-16 12.38.09.791000000 PM,"Authorization with Auto Capture",141.1
2565,"4240019A2F405836E055000000000001",26-NOV-16 18:22:31,"6334628713540269",18-OCT-16 02.29.24.648000000 PM,"Authorization Only",1664.11
2566,"4240019A2F415836E055000000000001",26-NOV-16 18:22:31,"4026741553465411",01-OCT-16 05.07.31.602000000 PM,"Authorization with Auto Capture",162.15
2567,"4240019A2F425836E055000000000001",26-NOV-16 18:22:31,"6236893177452771",17-OCT-16 10.06.51.156000000 PM,"Authorization with Auto Capture",1607.93
2568,"4240019A2F435836E055000000000001",26-NOV-16 18:22:31,"4611188105644634",07-NOV-16 05.12.52.650000000 PM,"Authorization with Auto Capture",125.24
2569,"4240019A2F445836E055000000000001",26-NOV-16 18:22:31,"201447105007010",28-OCT-16 06.56.15.615000000 PM,"Authorization with Auto Capture",155.98
2570,"4240019A2F455836E055000000000001",26-NOV-16 18:22:31,"30032810112584",07-NOV-16 08.27.09.630000000 PM,"Authorization with Auto Capture",90.65
2571,"4240019A2F465836E055000000000001",26-NOV-16 18:22:31,"6304738743335582",15-OCT-16 06.11.12.737000000 PM,"Authorization with Auto Capture",766.74
2572,"4240019A2F475836E055000000000001",26-NOV-16 18:22:31,"4305182817221168",12-OCT-16 02.39.03.475000000 PM,"Authorization Only",119.14
2573,"4240019A2F485836E055000000000001",26-NOV-16 18:22:31,"6011127065752376",15-OCT-16 03.30.42.585000000 AM,"Authorization Only",63.7
2574,"4240019A2F495836E055000000000001",26-NOV-16 18:22:31,"4026178718357167",23-NOV-16 12.51.20.435000000 PM,"Authorization with Auto Capture",327.04
2575,"4240019A2F4A5836E055000000000001",26-NOV-16 18:22:31,"6265832003872891",24-NOV-16 02.30.40.949000000 AM,"Authorization with Auto Capture",162.99
2576,"4240019A2F4B5836E055000000000001",26-NOV-16 18:22:31,"4026349241695014",05-NOV-16 05.14.19.961000000 AM,"Offline Sale",128.46
2577,"4240019A2F4C5836E055000000000001",26-NOV-16 18:22:31,"4903853037401019",17-NOV-16 03.43.17.455000000 AM,"Authorization with Auto Capture",24.37
2578,"4240019A2F4D5836E055000000000001",26-NOV-16 18:22:31,"6334022446684759",11-OCT-16 11.48.09.749000000 PM,"Authorization Only",148.05
2579,"4240019A2F4E5836E055000000000001",26-NOV-16 18:22:31,"5018788561314608",22-NOV-16 04.01.39.854000000 PM,"Authorization with Auto Capture",126.91
2580,"4240019A2F4F5836E055000000000001",26-NOV-16 18:22:31,"3528154342069773",23-NOV-16 12.45.47.124000000 PM,"Authorization with Auto Capture",139.02
2581,"4240019A2F505836E055000000000001",26-NOV-16 18:22:31,"3528523669361924",12-OCT-16 06.44.46.290000000 PM,"Authorization with Auto Capture",111.66
2582,"4240019A2F515836E055000000000001",26-NOV-16 18:22:31,"5185541335126527",26-OCT-16 10.09.37.220000000 PM,"Credit",632.41
2583,"4240019A2F525836E055000000000001",26-NOV-16 18:22:31,"6376306322601658",15-NOV-16 10.55.49.489000000 AM,"Authorization with Auto Capture",88.11
2584,"4240019A2F535836E055000000000001",26-NOV-16 18:22:31,"30078459182570",15-OCT-16 12.29.16.930000000 PM,"Authorization with Auto Capture",17.37
2585,"4240019A2F545836E055000000000001",26-NOV-16 18:22:31,"30017289164444",18-NOV-16 01.40.28.930000000 PM,"Authorization with Auto Capture",144.42
2586,"4240019A2F555836E055000000000001",26-NOV-16 18:22:31,"4903894475325640",21-OCT-16 08.30.10.386000000 PM,"Authorization with Auto Capture",91.02
2587,"4240019A2F565836E055000000000001",26-NOV-16 18:22:31,"5610428968482206",17-NOV-16 05.13.11.618000000 PM,"Authorization with Auto Capture",1629.52
2588,"4240019A2F575836E055000000000001",26-NOV-16 18:22:31,"4903842710382309",04-NOV-16 09.17.24.496000000 AM,"Authorization with Auto Capture",64.25
2589,"4240019A2F585836E055000000000001",26-NOV-16 18:22:31,"5610818114321443",24-NOV-16 10.01.46.707000000 PM,"Authorization with Auto Capture",172.74
2590,"4240019A2F595836E055000000000001",26-NOV-16 18:22:31,"4026798166159501",11-OCT-16 05.21.11.519000000 AM,"Authorization with Auto Capture",15.07
2591,"4240019A2F5A5836E055000000000001",26-NOV-16 18:22:31,"346811966441175",18-NOV-16 06.04.17.717000000 AM,"Authorization with Auto Capture",162.36
2592,"4240019A2F5B5836E055000000000001",26-NOV-16 18:22:31,"5610231504226881",20-NOV-16 10.04.34.712000000 AM,"Credit",65.25
2593,"4240019A2F5C5836E055000000000001",26-NOV-16 18:22:31,"6011153686460294",06-NOV-16 09.48.56.900000000 AM,"Authorization with Auto Capture",43.61
2594,"4240019A2F5D5836E055000000000001",26-NOV-16 18:22:31,"5110787304516487",17-OCT-16 12.14.25.615000000 AM,"Authorization Only",64.79
2595,"4240019A2F5E5836E055000000000001",26-NOV-16 18:22:31,"36531872944845",25-NOV-16 03.04.41.659000000 AM,"Authorization with Auto Capture",350.87
2596,"4240019A2F5F5836E055000000000001",26-NOV-16 18:22:31,"4641362649648757",26-OCT-16 11.00.03.553000000 PM,"Authorization with Auto Capture",65.06
2597,"4240019A2F605836E055000000000001",26-NOV-16 18:22:31,"6304781414066785",23-OCT-16 10.03.47.823000000 PM,"Authorization with Auto Capture",102.84
2598,"4240019A2F615836E055000000000001",26-NOV-16 18:22:31,"66271231942315631780",31-OCT-16 09.47.49.229000000 PM,"Authorization with Auto Capture",174.66
2599,"4240019A2F625836E055000000000001",26-NOV-16 18:22:31,"36646332637522",15-OCT-16 05.36.21.934000000 AM,"Authorization with Auto Capture",103.82
2600,"4240019A2F635836E055000000000001",26-NOV-16 18:22:31,"4903988594214850",13-NOV-16 12.41.48.478000000 PM,"Authorization with Auto Capture",145.41
2601,"4240019A2F645836E055000000000001",26-NOV-16 18:22:31,"5445527437391497",14-NOV-16 09.04.14.392000000 AM,"Authorization with Auto Capture",1344.92
2602,"4240019A2F655836E055000000000001",26-NOV-16 18:22:31,"12344939",18-OCT-16 10.14.07.524000000 PM,"Authorization with Auto Capture",79.21
2603,"4240019A2F665836E055000000000001",26-NOV-16 18:22:31,"3528149870813339",18-NOV-16 12.00.48.673000000 PM,"Authorization with Auto Capture",99.22
2604,"4240019A2F675836E055000000000001",26-NOV-16 18:22:31,"36087804668346",25-NOV-16 02.56.20.610000000 AM,"Authorization with Auto Capture",105.1
2605,"4240019A2F685836E055000000000001",26-NOV-16 18:22:31,"4026265787268443",02-OCT-16 09.25.40.801000000 AM,"Authorization with Auto Capture",155.98
2606,"4240019A2F695836E055000000000001",26-NOV-16 18:22:31,"201456686542572",18-NOV-16 04.39.13.142000000 PM,"Authorization with Auto Capture",78.25
2607,"4240019A2F6A5836E055000000000001",26-NOV-16 18:22:31,"201475337774693",23-NOV-16 12.12.19.297000000 PM,"Capture Only",80.65
2608,"4240019A2F6B5836E055000000000001",26-NOV-16 18:22:31,"6334116925972656",24-NOV-16 10.23.35.300000000 AM,"Authorization with Auto Capture",73.52
2609,"4240019A2F6C5836E055000000000001",26-NOV-16 18:22:31,"201464709795324",20-NOV-16 06.51.19.546000000 PM,"Authorization Only",16.05
2610,"4240019A2F6D5836E055000000000001",26-NOV-16 18:22:31,"5610401212564907",05-NOV-16 02.43.14.103000000 PM,"Authorization with Auto Capture",1861.81
2611,"4240019A2F6E5836E055000000000001",26-NOV-16 18:22:31,"6373242038028323",03-NOV-16 12.37.11.973000000 PM,"Authorization with Auto Capture",30.5
2612,"4240019A2F6F5836E055000000000001",26-NOV-16 18:22:31,"5144095467338218",09-OCT-16 06.28.49.259000000 PM,"Authorization Only",172.51
2613,"4240019A2F705836E055000000000001",26-NOV-16 18:22:31,"5128267048833740",11-NOV-16 01.43.37.346000000 PM,"Authorization with Auto Capture",67.5
2614,"4240019A2F715836E055000000000001",26-NOV-16 18:22:31,"36102521464267",05-NOV-16 05.14.35.267000000 PM,"Offline Sale",118.13
2615,"4240019A2F725836E055000000000001",26-NOV-16 18:22:31,"6334632454339382",02-OCT-16 03.50.39.283000000 AM,"Authorization with Auto Capture",35.31
2616,"4240019A2F735836E055000000000001",26-NOV-16 18:22:31,"342461968130631",26-NOV-16 01.23.21.780000000 PM,"Authorization with Auto Capture",160.14
2617,"4240019A2F745836E055000000000001",26-NOV-16 18:22:31,"5469451325823423",16-NOV-16 03.19.35.668000000 PM,"Authorization with Auto Capture",50.46
2618,"4240019A2F755836E055000000000001",26-NOV-16 18:22:31,"6304527628462822",26-OCT-16 11.58.32.343000000 AM,"Authorization with Auto Capture",113.88
